Stop_Code_LBSL,Stop_Name,Location_Easting,Location_Northing,Latitude,Longitude,Heading,Sms_Code,Stop_Area,Virtual_Bus_Stop
8854,GARRATT LANE / SOUTHSIDE SHOPPING CENTRE,525660,174564,51.45560283,-0.191185722,346,47914,5N11,0
8858,WANDSWORTH POLICE STATION,525390,174678,51.45668735,-0.19502974,252,71732,5N06,0
886,LIMEHOUSE STATION # [DLR],536096,181147,51.5123531,-0.038517917,85,53452,B402,0
8861,FROGMORE,525267,174880,51.45853018,-0.196727799,156,53956,5M03,0
8862,FAWE PARK ROAD / WANDSWORTH PARK,524931,175106,51.46063577,-0.201482236,288,73136,5M06,0
8863,FAWE PARK ROAD / WANDSWORTH PARK,525034,175086,51.46043326,-0.200007299,112,49104,5M06,0
8864,SKELGILL ROAD / WANDSWORTH PARK,524710,175185,51.46139458,-0.204634222,284,71029,5M07,0
8865,SKELGILL ROAD / WANDSWORTH PARK,524759,175184,51.46137479,-0.203929527,106,58584,5M07,0
8866,DEODAR ROAD,524536,175253,51.46204409,-0.207113907,296,52532,5M08,0
8867,DEODAR ROAD,524591,175240,51.46191514,-0.206327097,114,72102,5M08,0
887,BURDETT ROAD,536807,181120,51.5119387,-0.028287627,98,53825,BP22,0
8870,BREWHOUSE LANE,524184,175453,51.46391908,-0.212108563,292,48599,5S10,0
8871,BREWHOUSE LANE,524219,175453,51.4639114,-0.211604928,120,58299,5S10,0
8872,FULHAM HIGH STREET,524347,176188,51.47048959,-0.209504437,339,55423,6H05,0
8874,FULHAM ROAD,524314,176313,51.47162036,-0.209935379,156,48466,6H05,0
8875,BISHOPS PARK ROAD,524107,176618,51.4744072,-0.212807373,324,55335,6H06,0
8876,BISHOPS PARK ROAD,524170,176551,51.47379117,-0.211924173,144,47345,6H06,0
888,BURDETT ROAD,536994,181034,51.51112049,-0.025627658,279,48791,BP24,0
8880,KINGWOOD ROAD,523939,176940,51.47733823,-0.215112392,151,57757,6G01,0
8881,FULHAM CEMETERY,523864,177132,51.47908039,-0.21612459,350,48361,6G02,0
8882,FULHAM CEMETERY,523878,177117,51.4789425,-0.21592833,170,57241,6G02,0
8886,CHARING CROSS HOSPITAL,523628,177906,51.48608888,-0.219250653,152,56957,6702,0
8887,CHARING CROSS HOSPITAL,523566,177976,51.48673161,-0.220118739,320,53214,6702,0
8894,BLYTHE ROAD,523501,179457,51.5000573,-0.220536171,3,73294,6612,0
8895,BLYTHE ROAD,523511,179322,51.49884172,-0.220439432,184,72325,6612,0
8898,UXBRIDGE RD / WESTFIELD SHOPPING CENTRE,523307,180107,51.50594198,-0.223102699,359,55169,6611,0
89,ALBANY ROAD / CAMBERWELL ROAD,532508,177654,51.48181276,-0.091510634,255,56525,3D07,0
8900,HYTHE ROAD,522488,182488,51.52752105,-0.234071081,161,57496,6003,0
8901,ARIEL WAY / WHITE CITY BUS STATION,523317,180266,51.50736892,-0.222903059,179,55016,6613,0
8902,WHITE CITY STATION <>,523286,180652,51.51084511,-0.223214573,352,52445,6201,0
8903,WHITE CITY STATION<>,523297,180678,51.5110764,-0.22304703,172,55517,6201,0
8907,CAVELL HOUSE,523141,181207,51.51586517,-0.225109308,157,73366,6203,0
8908,CAVELL HOUSE,523139,181157,51.5154162,-0.225155591,342,59079,6203,0
8909,CAVERSWALL STREET,523080,181376,51.51739747,-0.225929048,164,71353,6204,0
8910,NORTH POLE ROAD,523060,181394,51.51756361,-0.226210892,344,47922,6204,0
8911,NORTH POLE ROAD,523041,181565,51.51910473,-0.226424903,184,72984,6205,0
8915,MITRE WAY / WORMWOOD SCRUBS,522911,181755,51.52084079,-0.228231539,322,72932,6001,0
8916,MITRE WAY / WORMWOOD SCRUBS,522912,181775,51.52102034,-0.228210154,142,74869,6001,0
8917,MITRE BRIDGE,522620,182136,51.52432855,-0.232291544,315,71227,6002,0
8918,MITRE BRIDGE,522650,182123,51.52420519,-0.231863808,135,47681,6002,0
8919,TOOTING BROADWAY STATION <>,527398,171531,51.42795375,-0.167273542,121,56103,5.00E+16,0
8921,CUMBERLAND BUSINESS PARK,522396,182633,51.52884429,-0.235346384,336,52645,6004,0
8923,HARROW ROAD / COLLEGE PARK,522359,182876,51.53103644,-0.235795119,353,58942,RF14,0
8924,HARROW ROAD / COLLEGE PARK,522380,182867,51.53095099,-0.235495618,173,71537,RF14,0
8927,RAM STREET,525687,174686,51.45669338,-0.190753915,202,55142,5N04,0
893,SLOANE SQUARE STATION <>,528017,178556,51.49095432,-0.15582994,349,55013,7304,0
8931,MAXEY ROAD,544284,178925,51.490353,0.078501395,262,48994,G213,0
894,SLOANE SQUARE STATION <>,528039,178654,51.49183015,-0.155477635,260,58528,7303,0
8950,INGRAVE STREET,527170,175841,51.46674323,-0.169002488,348,73652,5402,0
8953,FALCON GROVE,527167,175929,51.46753485,-0.169013992,171,55652,5402,0
8955,GRANT ROAD,527242,175739,51.46581027,-0.168003124,330,75693,5706,0
8957,FALCON ROAD / GRANT ROAD,527292,175683,51.4652957,-0.167303803,151,74631,5706,0
8961,HERNDON ROAD,526012,174690,51.45665707,-0.186076679,253,73880,5N09,0
8966,MARCILLY ROAD,526504,174969,51.45905498,-0.178898432,69,49625,5701,0
8967,MARCILLY ROAD,526592,174986,51.4591881,-0.17762622,249,75225,5701,0
8969,BRUSSELS ROAD,526846,175094,51.46010193,-0.173932972,245,52769,5702,0
8970,PLOUGH ROAD,526928,175176,51.46082056,-0.172723709,48,56969,5702,0
8973,PLOUGH ROAD,527038,175258,51.46153289,-0.17111153,227,57384,5703,0
899,SLOANE STREET / SLOANE SQUARE STATION <>,527967,178773,51.49291601,-0.156471131,349,54531,7302,0
8995,BROOK GREEN,523450,179044,51.49635633,-0.221415157,214,47898,6901,0
8996,ST EDWARD'S SCHOOL,549414,188311,51.57336403,0.156330061,77,71910,VA01,0
8997,JUTSUMS LANE,549805,188401,51.57406899,0.162007006,79,50018,VA02,0
8998,ROMFORD STADIUM,550151,188388,51.57386012,0.16699113,109,73578,VA03,0
8999,COTLEIGH ROAD,550754,188458,51.57432818,0.175716978,253,49544,VA05,0
900,BOW ROAD STATION <>,537177,182788,51.52683949,-0.022309048,240,55489,BE09,0
9000,COTLEIGH ROAD,550765,188476,51.57448699,0.175883336,72,51139,VA05,0
9002,REPTON AVENUE,552220,189722,51.58529221,0.197405945,57,47435,VL03,0
9003,CASTELLAN AVENUE,553075,190174,51.5891221,0.209935773,32,50770,VL05,0
9007,DAGENHAM ROAD,550853,187405,51.56483954,0.176692521,261,76897,V905,0
9008,DAGENHAM ROAD,551057,187456,51.56524321,0.179655715,81,55082,V905,0
901,BOW ROAD STATION <>,537044,182760,51.52662014,-0.024236187,69,77923,BE09,0
9011,WATLING AVENUE,520166,190583,51.60078023,-0.264762959,47,52594,R004,0
9013,BEEHIVE LANE / WOODFORD AVENUE,542649,189070,51.58193748,0.059075953,149,57774,XJ01,0
9014,BEEHIVE LANE / WOODFORD AVENUE,542763,188910,51.58047076,0.060655286,309,75968,X710,0
902,BOW CHURCH STATION [DLR],537406,182877,51.52758365,-0.018974935,75,53285,BE10,0
9024,HEMLOCK ROAD,521980,180953,51.51383409,-0.241922762,83,47746,6108,0
9025,HEMLOCK ROAD,522123,180944,51.5137223,-0.239865891,263,76675,6108,0
9029,GLOUCESTER ROAD,537038,187513,51.56933718,-0.022470932,153,56390,YJ08,0
9032,CAPWORTH STREET,537203,187221,51.56667283,-0.020205453,149,76062,YJ09,0
9033,CAPWORTH STREET,537165,187263,51.56705954,-0.020737033,330,50526,YJ09,0
9034,PARK ROAD,537297,187050,51.56511317,-0.018916751,149,54006,YL13,0
9035,PARK ROAD,537281,187056,51.56517099,-0.019145125,330,73253,YL13,0
9036,VILLIERS CLOSE,537481,186920,51.56390002,-0.016314351,109,72083,YL12,0
9037,VILLIERS CLOSE,537358,186933,51.56404683,-0.018082869,308,56425,YL12,0
9038,OLIVER ROAD,537661,186820,51.56295741,-0.013758016,65,72050,YL11,0
9039,OLIVER ROAD,537641,186798,51.56276458,-0.014055016,246,73567,YL11,0
9041,GRANGE PARK ROAD,537779,186862,51.56330604,-0.01204009,249,58216,YL10,0
9045,GREEN STREET,540989,185090,51.54658805,0.033534184,78,57869,AA05,0
9046,ST DUNSTAN'S ROAD,540957,184955,51.54538283,0.033018858,348,54907,AA07,0
9047,ST DUNSTAN'S ROAD,540958,184996,51.54575104,0.033049699,166,57029,AA07,0
9048,STUDLEY ROAD,541005,184778,51.54378018,0.033639753,344,51422,AA08,0
9049,STUDLEY ROAD,541039,184683,51.54291794,0.034091704,170,58339,AA08,0
905,ESSEX ROAD / NEWINGTON GREEN ROAD,532799,184803,51.54599587,-0.084628203,276,58449,CE15,0
9050,CHESHUNT ROAD,541045,184565,51.541856,0.034130879,349,50898,AA09,0
9051,OAKDALE ROAD,541064,184467,51.54097055,0.034365423,180,49374,AA09,0
9055,PLASHET ROAD,541134,184119,51.53782565,0.03523469,152,49675,AG04,0
9056,PLASHET ROAD,541209,183962,51.53639597,0.036252513,339,58082,AG05,0
9058,UPTON PARK STATION <>,541285,183706,51.53407634,0.037244949,345,51173,AF01,0
9060,QUEENS MARKET,541311,183658,51.53363847,0.037600331,163,73494,AF02,0
9061,TUDOR ROAD,541335,183571,51.53285061,0.037911231,336,50072,AF02,0
9064,UPTON PARK / BOLEYN,541435,183300,51.53039015,0.039243289,342,49891,AF03,0
9065,PLASHET SCHOOL,542259,184353,51.5396461,0.051541286,85,58374,AG11,0
9066,PLASHET SCHOOL,542114,184321,51.53939505,0.049438734,253,48082,AG11,0
9069,SHREWSBURY ROAD,541986,184280,51.53905882,0.047577563,62,52032,AG10,0
907,BALLS POND ROAD,532770,184881,51.54670372,-0.085016783,205,47351,CE12,0
9070,KATHERINE ROAD,541781,184145,51.53789715,0.044568904,257,73046,AG09,0
9071,KATHERINE ROAD,541671,184095,51.53747543,0.042963596,45,73036,AG09,0
9074,WASHINGTON ROAD,541240,184015,51.53686451,0.0367205,98,71074,AG07,0
9075,WALPOLE ROAD,541398,183977,51.53648346,0.038982088,108,57291,AG08,0
9076,WHITFIELD ROAD,541474,183978,51.5364734,0.040077675,238,49583,AG08,0
9077,GREEN STREET,541258,184001,51.53673419,0.03697427,279,55995,AG07,0
9078,PENGE ROAD,541070,184032,51.53705981,0.034277529,262,47537,AG06,0
9079,PLASHET ROAD,541119,184049,51.53720033,0.034990462,82,59425,AG06,0
908,NEWINGTON GREEN ROAD / ESSEX ROAD,532691,184833,51.5462909,-0.086173646,106,72698,CE14,0
9080,CHURSTON AVENUE,540768,184004,51.53688358,0.029914332,261,56637,A313,0
9081,LUCAS AVENUE,540902,184029,51.53707481,0.031855351,97,75617,A313,0
9082,ST ANTONY'S ROAD,540584,183974,51.53665983,0.027250806,261,48776,A312,0
9083,ST ANTONY'S ROAD,540681,183999,51.53686033,0.028658615,80,73819,A312,0
9084,UPTON LANE,540233,183927,51.53632477,0.022173984,272,77258,A311,0
9085,UPTON LANE,540383,183947,51.53646722,0.024343523,78,77363,A311,0
9086,PARK ROAD,540092,183935,51.53643168,0.020145294,274,75015,A310,0
9087,PARK ROAD,539925,183937,51.53649108,0.017739534,99,51259,A310,0
909,ST PAUL'S ROAD / RAMSEY WALK,532709,184816,51.54613389,-0.085920597,286,58829,CE14,0
9091,AMITY ROAD,539601,183955,51.53673307,0.013077651,87,72915,A309,0
91,LANCASTER GATE STATION <>,526751,180770,51.51113888,-0.17326184,257,72042,110,0
9109,CHARTERHOUSE STREET,531483,181629,51.51777766,-0.104783089,62,77804,1B02,0
911,BALLS POND ROAD,532968,184861,51.54647734,-0.082170247,171,56035,CE07,0
9110,WHITE HART LANE,532619,191297,51.60440219,-0.084770536,23,59047,9C09,0
9111,QUEENSBURY CIRCLE,518328,189838,51.59447314,-0.29154283,128,57354,SF04,0
9112,HONEYPOT LANE,518154,189909,51.59514784,-0.294029983,274,49707,SF03,0
9114,HOUNSLOW WEST STATION <>,512243,176082,51.47206788,-0.383747276,296,76362,N801,0
9115,HOUNSLOW WEST STATION <>,512218,176124,51.47245038,-0.38409377,111,56540,N801,0
9127,FRANCIS GROVE,524585,170654,51.42069662,-0.2080278,43,50785,L201,0
913,SOUTHGATE ROAD,533019,184809,51.54599797,-0.081454768,273,59415,CE16,0
9131,SPENCER HILL,524379,170428,51.41871052,-0.21106858,44,59333,LF16,0
9132,SPENCER HILL,524327,170365,51.41815567,-0.211838202,227,54849,LF16,0
9137,ALBERT GROVE,523926,169961,51.41461222,-0.217743935,222,52100,LF13,0
9138,ALBERT GROVE,523968,170018,51.41511537,-0.217120286,49,57443,LF13,0
9145,RAYNES PARK STATION #,523143,169317,51.40899437,-0.22922264,85,77278,LF08,0
9149,FARNHAM GARDENS,522834,169105,51.40715587,-0.23373718,12,48864,LH06,0
915,DEPTFORD FIRE STATION,536629,178072,51.4845888,-0.032031923,141,58132,2107,0
9150,FARNHAM GARDENS,522835,169022,51.40640962,-0.233751558,184,50270,LH06,0
9151,TRAFALGAR COURT,522807,168763,51.40408769,-0.234243652,196,54428,LH05,0
9152,TRAFALGAR COURT,522814,168824,51.40463447,-0.234121932,18,48644,LH05,0
9153,CAVENDISH AVENUE,522593,168271,51.3997117,-0.237489083,57,76260,LH03,0
9154,CAVENDISH AVENUE,522524,168228,51.39934011,-0.238495438,260,49481,LH03,0
9155,BURLINGTON ROAD / SHANNON CORNER,522422,168220,51.39929023,-0.23996389,79,73891,LH02,0
9156,ROOKWOOD AVENUE,522227,168182,51.39899073,-0.242779039,79,54275,LH01,0
9157,ROOKWOOD AVENUE,522101,168145,51.3986853,-0.244602323,259,72912,LH01,0
9166,PLUMSTEAD HIGH ST / POLICE STATION,545543,178529,51.48647163,0.096461792,108,77712,G507,0
9167,PURRETT ROAD,545793,178442,51.4856254,0.100024366,113,76445,G508,0
9170,BASILDON ROAD / BOSTALL HILL,546376,178317,51.48435148,0.108364057,194,53406,G408,0
918,BRICKLAYER'S ARMS,533097,178902,51.49289082,-0.082561891,141,54396,3F04,0
9182,WELLING HIGH STREET / UPPER WICKHAM LANE,546606,175802,51.461691,0.11063083,283,52270,E906,0
922,NORTH MIDDLESEX HOSPITAL,533586,192478,51.61478752,-0.0703639,142,53617,U509,0
923,NORTH MIDDLESEX HOSPITAL,533578,192463,51.61465461,-0.070485106,324,56475,U509,0
9236,PUTNEY HEATH,522624,173999,51.45119031,-0.235060788,346,49673,5P30,0
9237,PUTNEY HEATH,522640,173982,51.45103404,-0.234836511,159,47480,5P30,0
9239,SOUTHEND ARTERIAL ROAD,554256,189940,51.58669735,0.226869147,241,51945,VK02,0
9240,SOUTHEND ARTERIAL ROAD,554113,189881,51.58620634,0.224780542,64,76096,VK02,0
9242,ST PAUL'S ROAD / HIGHBURY GROVE,531891,184777,51.54597518,-0.097726322,249,73463,C906,0
9248,ROMAN ROAD MARKET,536909,183638,51.53454359,-0.025839848,156,59213,BD10,0
9249,ROMAN ROAD MARKET,536986,183479,51.53309595,-0.024792125,325,53803,BD11,0
925,GEORGE LANE,537901,174285,51.45024568,-0.015199912,181,72918,2904,0
9268,THE HOLT,529262,165019,51.36900217,-0.142845929,253,75736,J502,0
9270,GARRAD'S ROAD,529676,171792,51.42978279,-0.134425556,98,52430,4U12,0
9271,GARRAD'S ROAD,529644,171785,51.4297272,-0.134888222,278,48908,4U12,0
9277,LANGLEY ROAD,499114,179412,51.50445653,-0.571796982,123,48270,6Z15,0
9283,GAINSBOROUGH ROAD,519001,175849,51.4685923,-0.286558814,3,73661,M613,0
9284,GAINSBOROUGH ROAD,519003,175785,51.46801661,-0.286551584,186,76828,M613,0
9291,NORTH WOOLWICH POLICE STATION,543362,179921,51.49953827,0.065633408,89,74186,AM06,0
9292,ROYAL VICTORIA GARDENS,543632,179975,51.499955,0.069542968,243,74903,AM07,0
9293,BASCULE BRIDGE,543829,180363,51.5033917,0.0725377,196,58325,AM09,0
9299,NORTH WOOLWICH POLICE STATION,543380,179913,51.49946181,0.065889328,268,47737,AM06,0
930,GLENARM ROAD,535142,185463,51.55137111,-0.050602189,326,74543,DG06,0
9300,ROYAL VICTORIA GARDENS,543607,179974,51.49995236,0.069182597,70,54612,AM07,0
9302,BASCULE BRIDGE,543815,180348,51.50326047,0.072329989,16,51440,AM09,0
9304,EAST HAM / WHITE HORSE,542736,183091,51.52818451,0.057903739,170,52132,AE06,0
9305,MERLIN ROAD,541451,186542,51.55952113,0.040777293,127,72411,AH08,0
9306,MERLIN ROAD,541484,186502,51.55915339,0.041236975,310,48394,AH08,0
9307,EMPRESS AVENUE,541316,186645,51.56048061,0.038872324,128,52901,X605,0
9308,EMPRESS AVENUE,541372,186587,51.55994534,0.0396564,307,75374,X605,0
9309,HERONGATE ROAD,541190,186738,51.56134793,0.037093021,126,71726,X604,0
931,LOWER CLAPTON ROAD,535209,185416,51.55093266,-0.049654399,243,58827,DG09,0
9311,PARK ROAD,540943,186862,51.56252408,0.033581441,91,76359,X603,0
9312,PARK ROAD,540968,186845,51.56236505,0.033935088,275,56846,X603,0
9313,BLAKE HALL CRESCENT,540448,187162,51.56534362,0.026564095,177,56214,X601,0
9316,BLAKE HALL CRESCENT,540420,187246,51.56610548,0.026193914,341,71229,X601,0
9317,BUSH ROAD,540338,187667,51.56990933,0.025179647,177,57169,X514,0
9318,BUSH ROAD,540326,187693,51.57014597,0.02501698,3,52519,X514,0
9319,FELSTEAD ROAD,540338,187890,51.57191338,0.025268734,177,55793,X512,0
9322,CAMBRIDGE PARK,540326,187936,51.57232976,0.02511405,359,53119,X512,0
9326,WANSTEAD STATION <>,540564,188215,51.57477777,0.028658086,56,48942,X503,0
9327,FULHAM BROADWAY,525217,177250,51.47984304,-0.196607318,46,53843,6.00E+09,0
9328,FULHAM BROADWAY,525230,177244,51.47978623,-0.196422318,227,47847,6.00E+09,0
933,JACK DUNNING ESTATE,535230,185267,51.54958853,-0.04940896,164,71453,DG16,0
9330,CHELSEA BRIDGE,528578,177653,51.482711,-0.148081814,352,56473,5110,0
9331,CHELSEA BRIDGE,528602,177586,51.48210336,-0.147760738,172,75042,5110,0
9334,BATTERSEA PARK STATION #,528681,176958,51.47644103,-0.146852386,350,73628,5109,0
9335,BATTERSEA PARK STATION #,528693,176954,51.47640235,-0.146681127,170,76803,5109,0
9338,QUEENSTOWN ROAD STATION #,528789,176672,51.47384593,-0.14540222,59,58239,5108,0
9339,QUEENSTOWN ROAD STATION #,528765,176644,51.47359973,-0.145757839,242,50744,5108,0
934,JACK DUNNING ESTATE,535217,185279,51.54969949,-0.049591745,344,55566,DG16,0
9340,SILVERTHORNE ROAD,528684,176489,51.47222505,-0.14698006,13,49814,5502,0
9341,SILVERTHORNE ROAD,528692,176470,51.47205246,-0.146871848,193,74053,5502,0
9342,PRAIRIE STREET,528630,176256,51.47014316,-0.14784204,13,71248,5501,0
9343,PRAIRIE STREET,528619,176156,51.46924688,-0.148036742,193,58861,5501,0
9346,QUEENSTOWN ROAD / WANDSWORTH ROAD,528552,175830,51.46633206,-0.149119515,354,73954,5605,0
9347,MANOR CIRCUS,518854,175627,51.46662775,-0.288749052,63,49343,M608,0
935,HACKNEY BATHS,535101,185324,51.55013171,-0.051246634,255,72721,DG05,0
9350,PLAISTOW GREEN,540305,170236,51.41326655,0.017773581,29,51016,FQ05,0
9351,EVELYN ROAD,518342,175526,51.46582722,-0.296151098,224,75115,M601,0
9352,EVELYN ROAD,518304,175504,51.46563742,-0.296705314,43,48618,M601,0
9353,SACRED HEART HOUSE,528641,175469,51.46306722,-0.147970213,166,73745,4K14,0
9357,LYNDALE AVENUE,525086,186116,51.55955981,-0.195345231,179,53236,8B09,0
9358,LYNDALE AVENUE,524966,186079,51.55925386,-0.19708874,112,53765,T301,0
9359,NIGHTINGALE ROAD,535193,195321,51.63995409,-0.046067688,10,76249,UQ06,0
9360,NIGHTINGALE ROAD,535192,195253,51.63934321,-0.046108406,193,74623,UQ06,0
9361,QUEENSTOWN ROAD / WANDSWORTH ROAD,528567,175816,51.46620282,-0.148908761,174,55093,5605,0
9362,WANDSWORTH ROAD,528578,175686,51.4650319,-0.148797768,347,57063,5604,0
9364,CEDARS ROAD / CLAPHAM COMMON NORTH SIDE,528687,175265,51.46122323,-0.147382594,168,54954,4K13,0
9365,ROOKERY ROAD,528968,175224,51.46079077,-0.14335447,90,56643,4K11,0
9366,ROOKERY ROAD,529007,175212,51.46067402,-0.142797716,271,54216,4K11,0
9367,LONG ROAD / CLAPHAM COMMON,529288,175209,51.46058293,-0.138755791,271,57652,4K03,0
9368,LONG ROAD / CLAPHAM COMMON,529233,175221,51.46070335,-0.139542742,91,76129,4K03,0
9369,BLACKBIRD CROSS,520227,186640,51.56532654,-0.265233006,90,53862,R401,0
9370,BLACKBIRD CROSS,520249,186621,51.56515107,-0.264922224,278,57963,R401,0
9371,BLACKBIRD HILL,520514,186510,51.56409679,-0.261138489,123,77861,R402,0
9373,TUDOR GARDENS,520372,186720,51.56601466,-0.263114416,51,74000,R405,0
9377,BARLEY LANE / GOODMAYES STATION,546268,187397,51.56597569,0.110580242,70,57235,XS01,0
9378,GOODMAYES ROAD / GOODMAYES STATION#,546265,187384,51.56585965,0.110531574,250,50753,XS01,0
9383,NIGHTINGALE LANE,518082,173966,51.45185931,-0.30041374,336,75193,M811,0
9388,WALM LANE,523269,184650,51.54678338,-0.222059889,112,57818,R608,0
9389,WALM LANE,523284,184632,51.54661831,-0.22184996,292,48401,R608,0
9390,LEBANON COURT,516587,173572,51.44862763,-0.322051558,48,54392,MH19,0
9391,LEBANON COURT,516575,173546,51.44839639,-0.322232753,227,51159,MH19,0
9392,HORSEFERRY ROAD,529957,179070,51.49513137,-0.127709574,354,53939,0K13,0
9393,HORSEFERRY ROAD,529968,179071,51.49513782,-0.127550819,174,56041,0K13,0
9395,EBURY BRIDGE ROAD,528422,178485,51.49022433,-0.150024747,254,74881,0G18,0
9399,ASHBURTON ROAD,534022,165756,51.37452244,-0.074220063,97,75083,HH02,0
940,CRYSTAL PALACE PARADE,533717,170843,51.42031428,-0.076682889,23,54434,3T02,0
9400,ASHBURTON ROAD,534136,165697,51.37396525,-0.072605252,303,53345,HH02,0
9401,NEASDEN SHOPPING CENTRE,521217,186135,51.56057551,-0.251129517,196,54817,R908,0
9414,WEST BROMPTON STATION <>,525388,178061,51.48709447,-0.193857839,58,56089,7F08,0
9417,ROYAL HOSPITAL ROAD,528088,178384,51.48939233,-0.154870133,313,56694,0G17,0
9418,CHELSEA BRIDGE ROAD,528165,178399,51.48950969,-0.153756106,43,51766,0G17,0
9419,"ROYAL HOSPITAL, CHELSEA",528267,178214,51.48782381,-0.152354827,313,54722,0H02,0
9420,LISTER HOSPITAL,528492,177999,51.48584034,-0.149193854,316,75828,0H01,0
9421,BURNT OAK STATION <>,520277,190670,51.60153851,-0.263131034,228,53977,TD01,0
9423,ROYAL HOSPITAL,528188,178308,51.48868659,-0.153458023,133,57487,0H02,0
9425,LISTER HOSPITAL,528528,177987,51.4857243,-0.148679968,136,57157,0H01,0
9427,HIGH STREET,503799,171735,51.43460296,-0.506567001,84,58815,7Z06,0
943,ROYAL LONDON HOSPITAL,534632,181766,51.51826706,-0.059368237,249,75103,B904,0
9431,HIGHGATE STATION <>,528567,188114,51.57673436,-0.144420574,123,54723,9110,0
9432,HIGHGATE STATION <>,528610,188071,51.57633808,-0.143816063,303,47235,9110,0
9436,TRINITY PARK,536838,191517,51.6053698,-0.023794016,125,57164,Y501,0
9437,TRINITY PARK,536800,191504,51.60526221,-0.024347531,307,47777,Y501,0
944,ROYAL LONDON HOSP / WHITECHAPEL STN <>,534855,181869,51.51913955,-0.056116405,71,51737,B905,0
9441,MARSH LANE,517817,191200,51.60682244,-0.298459701,94,53835,SG05,0
9442,MARSH LANE,517826,191189,51.60672169,-0.29833348,274,53701,SG05,0
